source_file,source_line,name,address,phone,ostomate_detail_marker,coordinates,source_url,license_terms,classification,metadata_scope
藤沢バリアフリー施設.txt,1150,総合市民図書館,藤沢市湘南台7-18-2,0466-43-1111,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1151,南市民図書館,藤沢市南藤沢21-1　ODAKYU湘南GATE　6階,0466-27-1044,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1152,辻堂市民図書館,藤沢市辻堂2-15-8,0466-35-0028,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1153,湘南大庭市民図書館,藤沢市大庭5406-4,0466-86-1666,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1154,文書館（もんじょかん）,藤沢市朝日町12-6,0466-24-0171,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1155,市民会館（再整備のため休館）,藤沢市鵠沼東8-1,0466-23-2415,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1156,湘南台文化センター（こども館、市民シアター）,藤沢市湘南台1-8,[こども館] 0466-45-1500,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1158,藤沢市民ギャラリー,藤沢市南藤沢21-1　ODAKYU湘南GATE　6階,0466-26-5133,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1159,藤沢市アートスペース,藤沢市辻堂神台2-2-2　ココテラス湘南6階,0466-30-1816,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1160,藤沢市藤澤浮世絵館,藤沢市辻堂神台2-2-2　ココテラス湘南7階,0466-33-0111,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1161,秩父宮記念体育館,藤沢市鵠沼東8-2,0466-22-5335,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1162,秋葉台文化体育館,藤沢市遠藤2000-1,0466-88-1111,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1163,石名坂温水プール,藤沢市本藤沢1-10-1,0466-82-5131,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1164,湘南パスポートセンター（藤沢市・茅ヶ崎市・寒川町）,藤沢市辻堂神台2-2-1 アイクロス湘南3階,0466-31-2300,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1165,環境事業センター,藤沢市遠藤2023-17,0466-87-3912,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1166,リサイクルプラザ藤沢（環境啓発施設）,藤沢市桐原町23-1,0466-44-1998,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1167,県藤沢合同庁舎,藤沢市鵠沼石上2-7-1,0466-26-2111,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1168,県中央児童相談所,藤沢市亀井野3119,0466-84-1600（代表）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1169,県立総合療育相談センター,藤沢市亀井野3119,0466-84-5700（代表）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1170,県聴覚障害者福祉センター,藤沢市藤沢933-2,0466-27-1911,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1171,県立総合教育センター（教育相談センター）,藤沢市亀井野2547-4,0466-81-8521,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1172,県立総合教育センター（カリキュラムセンター）,藤沢市善行7-1-1,0466-81-0188,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1173,県立体育センター,藤沢市善行7-1-2,0466-81-2570,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1174,藤沢警察署,藤沢市本鵠沼4-1-8,0466-24-0110,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1175,藤沢北警察署,藤沢市円行2-5-1,0466-45-0110,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1176,藤沢簡易裁判所,藤沢市朝日町1-8,0466-22-2684,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1177,藤沢区検察庁,藤沢市朝日町1-7,0466-22-2685,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1178,横浜地方法務局　湘南支局,藤沢市辻堂神台2-2-3,0466-35-4620,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1179,藤沢税務署,藤沢市朝日町1-11,0466-22-2141,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1180,ハローワーク藤沢,藤沢市朝日町5-12,0466-23-8609,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1181,藤沢年金事務所,藤沢市藤沢1018,0466-50-1151,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1182,日本赤十字社　クロスウェーブ湘南藤沢献血ルーム,藤沢市南藤沢21-8　大安興業ビル2階,0466-25-8877,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1183,東京ガスライフバル湘南 藤沢店,藤沢市片瀬92,0466-47-7130,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1184,藤沢商工会館（ミナパーク）,藤沢607-1,0466-29-3789,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1185,江の島セーリングセンター,藤沢市江の島1-12-2,,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1187,県立辻堂海浜公園,藤沢市辻堂西海岸3-2,0466-34-0011,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1188,秋葉台公園・プール,藤沢市遠藤2000-1,[公園] 0466-88-1111,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1190,伊勢山公園,藤沢市藤沢4-6297-1,0466-46-7788（藤沢市まちづくり協会）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1191,円行公園,藤沢市湘南台3-6,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1192,遠藤公園,藤沢市遠藤639-2,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1193,遠藤笹窪谷(やと)公園,藤沢市遠藤4840,0466-47-7760,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1194,大庭城址公園,藤沢市大庭5230-1,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1195,奥田公園,藤沢市鵠沼東12,0466-50-3535（公園課）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1196,片瀬山公園,藤沢市片瀬3-2800-1,0466-46-7788（藤沢市まちづくり協会）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1197,柄沢公園,藤沢市藤が岡3-20,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1198,烏森公園,藤沢市鵠沼神明2-907,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1199,神台公園,藤沢市辻堂神台1-4,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1200,桐原公園,藤沢市桐原町5,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1201,鵠沼運動公園（八部公園）,藤沢市鵠沼海岸6-12-1,0466-36-1607（藤沢市みらい創造財団）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1202,鵠沼海浜公園（HUG-RIDE PARK）,藤沢市鵠沼海岸4-4-1,0466-50-3535（公園課）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1203,小糸台公園,藤沢市大庭字七塚5055-18,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1204,御殿辺公園,藤沢市藤沢2-2089-1,0466-46-7788（藤沢市まちづくり協会）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1205,下土棚遊水地公園,藤沢市下土棚字大下1274番2,0466-46-7788(藤沢市まちづくり協会),false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1206,湘南台公園,藤沢市湘南台7-16,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1207,新林公園,藤沢市川名411-1,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1208,辻堂南部公園,藤沢市辻堂西海岸3-3-1　辻堂浄化センター上部,0466-46-7788（藤沢市まちづくり協会）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1209,天神公園,藤沢市天神町2-14,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1210,外原公園,藤沢市大鋸字外原1113-1,0466-50-3535（公園課）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1211,長久保公園都市緑化植物園,藤沢市辻堂太平台2-13-35,0466-34-8422,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1212,なかむら公園,藤沢市石川1-29-36,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1213,西浜公園,藤沢市片瀬海岸3-1-30,0466-46-7788（藤沢市まちづくり協会）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1214,二番構公園,藤沢市大庭字二番構5528,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1215,引地川親水公園,藤沢市大庭6510,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1216,舟地蔵公園,藤沢市大庭字小糸5143,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1217,翠ヶ丘公園,藤沢市西富字西原593-2,0466-46-7788（藤沢市まちづくり協会）,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1218,宮ノ下公園,藤沢市柄沢1-20-1,0466-46-7788（藤沢市まちづくり協会）,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1219,藤沢市民病院,藤沢市藤沢2-6-1,0466-25-3111,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1220,湘南斉藤クリニック,藤沢市鵠沼石上2-14-9,0466-22-4114,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1221,湘南太平台病院,藤沢市辻堂太平台2-13-27,0466-34-2151,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1222,湘南中央病院,藤沢市羽鳥1-3-43,0466-36-8151,true,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1223,湘南ホスピタル,藤沢市辻堂3-10-2,0466-33-5111,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1224,藤沢御所見病院,藤沢市獺郷580,0466-48-6501,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1225,藤沢湘南台病院,藤沢市高倉2345,0466-44-1451,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1226,藤沢脳神経外科病院,藤沢市片瀬2-15-36,0466-27-1511,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1227,山内病院,藤沢市南藤沢4-6,0466-25-2216,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1228,藤沢郵便局,藤沢市藤沢115-2,[代表],false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1231,藤沢北郵便局,藤沢市高倉1220,[代表] 0466-43-1502,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1234,江ノ島郵便局,藤沢市江の島1-4-13,0466-25-8683,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1235,片瀬郵便局,藤沢市片瀬4-14-10,0466-25-8680,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1236,鵠沼駅前郵便局,藤沢市鵠沼松が岡1-1-6,0466-25-8686,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1237,鵠沼海岸郵便局,藤沢市鵠沼海岸3-1-15,0466-36-4921,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1238,鵠沼桜が岡郵便局,藤沢市鵠沼桜が岡3-19-2,0466-25-8684,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1239,高座渋谷郵便局,藤沢市長後1244,0466-44-7203,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1240,御所見郵便局,藤沢市用田617,0466-48-0020,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1241,湘南台駅前郵便局,藤沢市湘南台2-5-5　ウェルコンシェール1階,0466-44-7205,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1242,長後郵便局,藤沢市長後672-2,0466-44-0001,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1243,辻堂郵便局,藤沢市辻堂1-4-2,0466-36-4911,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1244,藤沢今田郵便局,藤沢市湘南台7-3-2,0466-44-7206,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1245,藤沢遠藤郵便局,藤沢市遠藤2953-8,0466-48-7883,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1246,藤沢大庭郵便局,藤沢市大庭5061-21,0466-87-5277,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1247,藤沢片瀬山郵便局,藤沢市片瀬山2-8-8,0466-22-3112,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
藤沢バリアフリー施設.txt,1248,藤沢慶応前郵便局,藤沢市遠藤4250-1,0466-48-5336,false,UNKNOWN,UNKNOWN_NOT_EMBEDDED_WITH_TABLE,LICENSE_REVIEW_REQUIRED,METADATA_ONLY,ADDRESS_ONLY_LEGACY_DISCOVERY
